fips2010,fmr2,year
23007,709,2015
23007,671,2016
23007,687,2017
23007,697,2018
23007,744,2019
23007,709,2015
23007,671,2016
23007,687,2017
23007,697,2018
23007,744,2019
23007,709,2015
23007,671,2016
23007,687,2017
23007,697,2018
23007,744,2019
23007,709,2015
23007,671,2016
23007,687,2017
23007,697,2018
23007,744,2019
23007,709,2015
23007,671,2016
23007,687,2017
23007,697,2018
23007,744,2019
23007,709,2015
23007,671,2016
23007,687,2017
23007,697,2018
23007,744,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,902,2017
23009,854,2018
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23009,848,2015
23009,847,2016
23009,902,2017
23009,854,2018
23009,931,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23011,766,2015
23011,755,2016
23011,844,2017
23011,784,2018
23011,848,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23013,922,2015
23013,883,2016
23013,874,2017
23013,886,2018
23013,918,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23015,847,2015
23015,834,2016
23015,897,2017
23015,883,2018
23015,944,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23017,689,2015
23017,658,2016
23017,693,2017
23017,763,2018
23017,836,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,833,2015
23019,892,2016
23019,860,2017
23019,938,2018
23019,996,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,833,2015
23019,892,2016
23019,860,2017
23019,938,2018
23019,996,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,833,2015
23019,892,2016
23019,860,2017
23019,938,2018
23019,996,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,833,2015
23019,892,2016
23019,860,2017
23019,938,2018
23019,996,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,833,2015
23019,892,2016
23019,860,2017
23019,938,2018
23019,996,2019
23019,833,2015
23019,892,2016
23019,860,2017
23019,938,2018
23019,996,2019
23019,833,2015
23019,892,2016
23019,860,2017
23019,938,2018
23019,996,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,833,2015
23019,892,2016
23019,860,2017
23019,938,2018
23019,996,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,833,2015
23019,892,2016
23019,860,2017
23019,938,2018
23019,996,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,833,2015
23019,892,2016
23019,860,2017
23019,938,2018
23019,996,2019
23019,833,2015
23019,892,2016
23019,860,2017
23019,938,2018
23019,996,2019
23019,833,2015
23019,892,2016
23019,860,2017
23019,938,2018
23019,996,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,860,2017
23019,938,2018
23019,996,2019
23019,833,2015
23019,892,2016
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,833,2015
23019,892,2016
23019,860,2017
23019,938,2018
23019,996,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23019,666,2015
23019,760,2016
23019,725,2017
23019,825,2018
23019,876,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23021,657,2015
23021,658,2016
23021,681,2017
23021,697,2018
23021,716,2019
23023,873,2015
23023,896,2016
23023,831,2017
23023,906,2018
23023,978,2019
23023,873,2015
23023,896,2016
23023,831,2017
23023,906,2018
23023,978,2019
23023,873,2015
23023,896,2016
23023,831,2017
23023,906,2018
23023,978,2019
23023,873,2015
23023,896,2016
23023,831,2017
23023,906,2018
23023,978,2019
23023,873,2015
23023,896,2016
23023,831,2017
23023,906,2018
